gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,charge_per_tenure,total_services,is_new_customer,is_high_value,no_support_services,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,1,1,0.3472222222222222,0,1,0.4014925373134328,0.1730206798084009,1,0.024687564358636564,0.625,0,0,0,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
1,0,0,0,0.9305555555555555,1,0,0.32139303482587056,0.3753799742078114,0,0.005943973781769729,0.25,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,0,0,0,0.013888888888888888,0,1,0.17114427860696518,0.004081844141488579,1,0.21667162466533513,0.125,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,0.027777777777777776,1,0,0.25970149253731345,0.00935542557111275,1,0.18016800532630717,0.125,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,0.5972222222222222,1,1,0.07412935323383085,0.13681374355195286,0,0.003967300389041922,0.25,0,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,0,0.3194444444444444,1,1,0.5646766169154228,0.20478306927044954,0,0.0354978538948621,0.25,0,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,0.8888888888888888,1,0,0.019402985074626844,0.14712486182756082,0,0.0005756073003533794,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,1,0.7916666666666666,1,1,0.013432835820895522,0.1347814572586588,0,0.0009126625332100424,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,1,0,0.013888888888888888,1,1,0.5194029850746269,0.00811187361827561,1,0.43383196634227195,0.125,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,1,1,1.0,1,1,0.6945273631840796,0.7398731116433309,0,0.011686711146997578,1.0,0,1,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0,0,0.1111111111111111,1,0,0.5263681592039802,0.06490074613117171,1,0.09482054405772057,0.625,1,1,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0,1,0,0.8472222222222222,1,1,0.8238805970149253,0.6875518146647016,0,0.016944154656657454,0.625,0,1,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
1,0,0,0,0.8888888888888888,1,1,0.6572139303482587,0.6090007829771555,0,0.01281295051045593,0.5,0,1,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
1,1,1,0,0.986111111111111,1,0,0.056716417910447736,0.20221536477523952,0,0.0008469914391889652,0.25,0,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,1,0.9027777777777777,1,1,0.8039800995024875,0.7388425755342668,0,0.015342365905452899,0.75,0,1,0,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False
1,0,0,0,0.041666666666666664,1,0,0.013432835820895522,0.007064065954310981,0,0.057524117122094265,0.125,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,0,0,0.013888888888888888,1,1,0.27263681592039796,0.005256309874723655,1,0.27995835281118525,0.125,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,1,0.41666666666666663,1,0,0.46019900497512434,0.2222215825350037,0,0.022538285117367485,0.5,0,0,1,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
1,0,1,1,0.20833333333333331,1,1,0.5099502487562189,0.12336495946941786,0,0.050621520547363054,0.625,0,0,0,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True
0,0,1,1,0.1111111111111111,1,1,0.5004975124378109,0.06498134672070746,0,0.09123567492527589,0.5,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,0,0,0,0.09722222222222221,1,0,0.763681592039801,0.07547669491525424,1,0.14407802473333053,0.5,1,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,0,1,1,0.9722222222222222,1,1,0.8945273631840797,0.9131528647752396,0,0.015621346967530399,0.875,0,1,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
1,0,1,1,0.861111111111111,1,0,0.6751243781094527,0.6005031779661018,0,0.013678410040655587,0.875,0,1,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,1,1,0.08333333333333333,1,0,0.014427860696517386,0.013068809874723657,0,0.03164214986916954,0.125,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,1,0.19444444444444442,1,1,0.6233830845771144,0.1327376565954311,0,0.06364597056365363,0.25,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,0,0.3055555555555555,1,1,0.6557213930348259,0.2097860630066323,0,0.04212056990500968,0.375,0,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,0,1,1,0.3055555555555555,1,0,0.018905472636815884,0.048348839351510686,0,0.007590726756378726,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,1,1,0.2222222222222222,1,0,0.4577114427860697,0.11790714812085484,0,0.04361855574748705,0.5,0,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
1,0,0,0,0.1388888888888889,1,0,0.07412935323383085,0.028970154753131912,0,0.02571153719851183,0.25,1,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,1,0.18055555555555555,1,1,0.3756218905472637,0.08803311532792926,0,0.04635587097870894,0.375,0,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,0.2777777777777778,1,0,0.6383084577114428,0.18334906963890937,1,0.045410410987734524,0.375,0,1,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,0.027777777777777776,1,1,0.5119402985074627,0.015567428150331615,0,0.2850254274503138,0.125,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,0.736111111111111,1,1,0.5537313432835821,0.45576754789977897,0,0.013701389970991776,0.75,0,1,0,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
0,0,1,1,0.15277777777777776,1,0,0.023383084577114438,0.026932111274871044,0,0.01802161687419433,0.125,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,1,0,0.9583333333333333,1,0,0.01641791044776117,0.1569926768607222,0,0.00024696904387525205,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,0.05555555555555555,1,1,0.5238805970149254,0.03143422991893884,1,0.1726811440227785,0.125,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,1.0,1,1,0.7044776119402985,0.7201605103168756,0,0.011856699672772088,1.0,0,1,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,1,1,0,0.8055555555555555,0,1,0.2691542288557213,0.30526897568165073,1,0.006246934264140561,0.375,0,0,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0,1,1,0.2222222222222222,1,0,0.021393034825870627,0.037007184966838615,0,0.011610216310399048,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,1,0,0.5972222222222222,1,1,0.6567164179104478,0.4075223378776714,0,0.02047994714902199,0.5,0,1,0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
0,0,1,0,0.027777777777777776,1,1,0.8572139303482588,0.02795689019896832,1,0.4285580723301178,0.75,1,1,0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,1,0,0.19444444444444442,1,0,0.6338308457711442,0.13607106669123067,0,0.06451461193036138,0.75,0,1,0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,0,1,0,0.736111111111111,1,1,0.7621890547263681,0.5757415254237289,1,0.01851568537642228,0.5,0,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False
0,0,0,0,0.4444444444444444,1,0,0.02288557213930348,0.0753673084008843,0,0.004446745299237756,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,1,0,0.4722222222222222,1,0,0.06417910447761191,0.08983511422254976,0,0.005476544618952507,0.25,0,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,1,0,0,0.20833333333333331,1,1,0.5592039800995025,0.13192013633014005,1,0.05446060515915176,0.25,0,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0,0.09722222222222221,1,0,0.5791044776119403,0.05798636698599854,1,0.1153042794611364,0.25,1,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,0.20833333333333331,1,1,0.8666666666666666,0.17953781319086223,0,0.07842580000849944,0.75,0,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
1,0,1,0,0.8472222222222222,1,1,0.02288557213930348,0.14415991156963892,0,0.0008322583386911708,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0,0,0,0.013888888888888888,0,0,0.11641791044776117,0.0034485537951363305,1,0.1825464281161022,0.125,1,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,0.013888888888888888,1,0,0.2691542288557213,0.005216009579955785,0,0.2777867493944159,0.125,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,0.1111111111111111,1,0,0.6592039800995024,0.07629997236551217,1,0.11322746825700379,0.375,1,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,1,1,0.4583333333333333,1,0,0.5621890547263682,0.2824820375829035,0,0.024001129923730154,0.625,0,1,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False
0,0,0,0,0.18055555555555555,1,1,0.6069651741293532,0.12799949336772296,1,0.06696394421947949,0.375,0,1,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,0.013888888888888888,0,1,0.06517412935323383,0.0028555637435519533,1,0.15059283498363862,0.0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,0.2777777777777778,1,1,0.3338308457711442,0.11788987656595433,0,0.02732848866034876,0.25,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,0.041666666666666664,0,0,0.12089552238805967,0.009459054900515846,0,0.09102885555225024,0.125,1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,0,0,0.18055555555555555,1,0,0.013930348258706454,0.028187177597641864,0,0.014136367223783823,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,0,1,0,0.5555555555555556,1,0,0.381592039800995,0.273938375092115,0,0.013849918789018327,0.375,0,0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,1,0.5972222222222222,1,1,0.5338308457711444,0.3653912582903464,0,0.016996920889658134,0.625,0,1,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
1,0,1,0,0.08333333333333333,1,1,0.7238805970149254,0.061141304347826095,1,0.15803833241256218,0.5,1,1,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0,1,1,0.9583333333333333,1,0,0.014925373134328346,0.15836864406779663,0,0.00022037798162909692,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,1,1.0,1,0,0.9099502487562189,0.9360376750184232,0,0.015366962730015728,0.875,0,1,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False
1,0,1,1,0.8194444444444444,1,0,0.010447761194029848,0.13733189019896833,0,0.0007108353519470769,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,0,0.2777777777777778,1,1,0.7791044776119402,0.21896301584377306,0,0.053771822782914536,0.625,0,1,0,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
1,0,1,1,0.3333333333333333,1,1,0.05820895522388059,0.06763540899042005,0,0.008681653988355787,0.25,0,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,0,0.8194444444444444,1,1,0.92636815920398,0.7507081337509213,0,0.019748558638958538,0.875,0,1,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,1,1,1.0,1,1,0.9353233830845772,0.925945329771555,0,0.015800433470740727,0.875,0,1,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
