churn_prob,risk_segment,recommended_action
0.8357933995705961,High Risk,Assign dedicated support agent
0.8357235897965114,High Risk,Assign dedicated support agent
0.8352940288126532,High Risk,Assign dedicated support agent
0.8352865568548115,High Risk,Assign dedicated support agent
0.8352592928617752,High Risk,Assign dedicated support agent
0.835019099009158,High Risk,Assign dedicated support agent
0.8347931032139971,High Risk,Send onboarding assistance email
0.8343627142876151,High Risk,Assign dedicated support agent
0.8342305947059317,High Risk,Assign dedicated support agent
0.8341553573600615,High Risk,Assign dedicated support agent
0.8335749373687034,High Risk,Assign dedicated support agent
0.8335124766237096,High Risk,Send onboarding assistance email
0.8328000171532011,High Risk,Send onboarding assistance email
0.832764914007518,High Risk,Assign dedicated support agent
0.8324591710593006,High Risk,Assign dedicated support agent
0.8324144994969847,High Risk,Assign dedicated support agent
0.8321625522096663,High Risk,Assign dedicated support agent
0.8320283498194209,High Risk,Assign dedicated support agent
0.8316849905543867,High Risk,Assign dedicated support agent
0.8316592123821743,High Risk,Send onboarding assistance email
0.8316064969361393,High Risk,Assign dedicated support agent
0.8315815079328526,High Risk,Assign dedicated support agent
0.8314558816294457,High Risk,Send onboarding assistance email
0.830840629640831,High Risk,Assign dedicated support agent
0.830469867538799,High Risk,Assign dedicated support agent
0.8295645372840356,High Risk,Send onboarding assistance email
0.8292600960886408,High Risk,Assign dedicated support agent
0.8292173792494166,High Risk,Assign dedicated support agent
0.828803630126949,High Risk,Send onboarding assistance email
0.8286954744299855,High Risk,Assign dedicated support agent
0.8286554984202439,High Risk,Send onboarding assistance email
0.8286239007573019,High Risk,Assign dedicated support agent
0.8285300363639131,High Risk,Assign dedicated support agent
0.8282227482246731,High Risk,Assign dedicated support agent
0.8279673065238772,High Risk,Assign dedicated support agent
0.827906566217047,High Risk,Assign dedicated support agent
0.8275130907754884,High Risk,Assign dedicated support agent
0.827461089518978,High Risk,Assign dedicated support agent
0.8273924568190126,High Risk,Assign dedicated support agent
0.8273611741138049,High Risk,Assign dedicated support agent
0.8271748671874596,High Risk,Assign dedicated support agent
0.8271298135061859,High Risk,Assign dedicated support agent
0.8264092321273343,High Risk,Assign dedicated support agent
0.8261440405977117,High Risk,Assign dedicated support agent
0.8258078248890982,High Risk,Assign dedicated support agent
0.8257590646161198,High Risk,Assign dedicated support agent
0.8257256350717079,High Risk,Assign dedicated support agent
0.8252116767299894,High Risk,Assign dedicated support agent
0.8251527903695819,High Risk,Assign dedicated support agent
0.8248291606342703,High Risk,Send onboarding assistance email
0.824816147795084,High Risk,Assign dedicated support agent
0.82474872620959,High Risk,Assign dedicated support agent
0.8247059754736764,High Risk,Assign dedicated support agent
0.8245181365809405,High Risk,Assign dedicated support agent
0.8244829351586819,High Risk,Assign dedicated support agent
0.8243710743684136,High Risk,Assign dedicated support agent
0.8243601503911013,High Risk,Send onboarding assistance email
0.8239767649241887,High Risk,Assign dedicated support agent
0.8239740436463364,High Risk,Send onboarding assistance email
0.8239217490639948,High Risk,Assign dedicated support agent
0.8235561472598303,High Risk,Assign dedicated support agent
0.8235008835075655,High Risk,Assign dedicated support agent
0.8234065117204524,High Risk,Send onboarding assistance email
0.8232670795938221,High Risk,Assign dedicated support agent
0.8230190782125492,High Risk,Send onboarding assistance email
0.8224236898595321,High Risk,Send onboarding assistance email
0.8224016706010512,High Risk,Assign dedicated support agent
0.8221674928580769,High Risk,Assign dedicated support agent
0.8221473691982001,High Risk,Assign dedicated support agent
0.822129109171312,High Risk,Assign dedicated support agent
0.82191330568469,High Risk,Assign dedicated support agent
0.8214457934074126,High Risk,Assign dedicated support agent
0.8214064520120192,High Risk,Assign dedicated support agent
0.82117543680895,High Risk,Assign dedicated support agent
0.8211125156781774,High Risk,Assign dedicated support agent
0.8209164672860255,High Risk,Send onboarding assistance email
0.8209052030455563,High Risk,Assign dedicated support agent
0.8208921981936984,High Risk,Assign dedicated support agent
0.8206950620787065,High Risk,Assign dedicated support agent
0.8205721179559271,High Risk,Assign dedicated support agent
0.8205353466048743,High Risk,Assign dedicated support agent
0.820384671966147,High Risk,Assign dedicated support agent
0.8202773052017343,High Risk,Send onboarding assistance email
0.820144088097383,High Risk,Assign dedicated support agent
0.8200491106816417,High Risk,Assign dedicated support agent
0.8200462410252457,High Risk,Assign dedicated support agent
0.8200308435546659,High Risk,Assign dedicated support agent
0.8200138722020293,High Risk,Assign dedicated support agent
0.8196774124908235,High Risk,Assign dedicated support agent
0.8193927974329269,High Risk,Assign dedicated support agent
0.8193516318798754,High Risk,Assign dedicated support agent
0.8192231792919338,High Risk,Assign dedicated support agent
0.8188196341594294,High Risk,Assign dedicated support agent
0.8183163108201963,High Risk,Assign dedicated support agent
0.8182537204813802,High Risk,Send onboarding assistance email
0.8182009962153016,High Risk,Assign dedicated support agent
0.8178710259282077,High Risk,Assign dedicated support agent
0.8177048074563793,High Risk,Assign dedicated support agent
0.8176386141568495,High Risk,Send onboarding assistance email
0.817551486406149,High Risk,Assign dedicated support agent
0.8173283948364407,High Risk,Assign dedicated support agent
0.8172617294083111,High Risk,Send onboarding assistance email
0.8169125399411695,High Risk,Assign dedicated support agent
0.8168693551510848,High Risk,Send onboarding assistance email
0.816527517367653,High Risk,Assign dedicated support agent
0.8157609880661124,High Risk,Send onboarding assistance email
0.8155168171979557,High Risk,Assign dedicated support agent
0.8155083285961139,High Risk,Assign dedicated support agent
0.8154541908597328,High Risk,Assign dedicated support agent
0.8149978716877918,High Risk,Assign dedicated support agent
0.8145648117488581,High Risk,Assign dedicated support agent
0.8145365835797008,High Risk,Assign dedicated support agent
0.8142964091336709,High Risk,Assign dedicated support agent
0.8142496701776998,High Risk,Assign dedicated support agent
0.8140067456483083,High Risk,Assign dedicated support agent
0.8138744018181175,High Risk,Assign dedicated support agent
0.8137860627253207,High Risk,Send onboarding assistance email
0.8137849200896836,High Risk,Assign dedicated support agent
0.8135766104523917,High Risk,Assign dedicated support agent
0.8135453656803955,High Risk,Send onboarding assistance email
0.8134481325922593,High Risk,Assign dedicated support agent
0.8134373740858115,High Risk,Assign dedicated support agent
0.8133206317565531,High Risk,Send onboarding assistance email
0.8133206317565531,High Risk,Send onboarding assistance email
0.8127700768342041,High Risk,Assign dedicated support agent
0.8127358551043109,High Risk,Send onboarding assistance email
0.8125622527983967,High Risk,Send onboarding assistance email
0.8125503735509138,High Risk,Send onboarding assistance email
0.8124195997648898,High Risk,Assign dedicated support agent
0.8123138643801009,High Risk,Assign dedicated support agent
0.8122309770447095,High Risk,Assign dedicated support agent
0.812191556230508,High Risk,Assign dedicated support agent
0.8121750363749923,High Risk,Assign dedicated support agent
0.8121495941345802,High Risk,Assign dedicated support agent
0.8118957676732559,High Risk,Assign dedicated support agent
0.8118745894066026,High Risk,Assign dedicated support agent
0.8118270010751033,High Risk,Assign dedicated support agent
0.8116568952734124,High Risk,Send onboarding assistance email
0.8115898989663338,High Risk,Assign dedicated support agent
0.811149217333437,High Risk,Assign dedicated support agent
0.8109576077735332,High Risk,Assign dedicated support agent
0.8107772650175139,High Risk,Send onboarding assistance email
0.8107377021471254,High Risk,Send onboarding assistance email
0.8103173338098024,High Risk,Assign dedicated support agent
0.810312403617081,High Risk,Assign dedicated support agent
0.8102376055215678,High Risk,Assign dedicated support agent
0.8101720567101139,High Risk,Assign dedicated support agent
0.8100292865246032,High Risk,Send onboarding assistance email
0.8098152045983977,High Risk,Assign dedicated support agent
0.8095835215406778,High Risk,Send onboarding assistance email
0.809379208621602,High Risk,Assign dedicated support agent
0.8092213917468,High Risk,Assign dedicated support agent
0.8092146112821088,High Risk,Assign dedicated support agent
0.8091494446737237,High Risk,Assign dedicated support agent
0.808693053860098,High Risk,Assign dedicated support agent
0.8086185608384531,High Risk,Assign dedicated support agent
0.8081411761776414,High Risk,Assign dedicated support agent
0.8081193654539552,High Risk,Assign dedicated support agent
0.8074552470329347,High Risk,Assign dedicated support agent
0.8074307779580852,High Risk,Assign dedicated support agent
0.807314579860674,High Risk,Assign dedicated support agent
0.8068119304401281,High Risk,Send onboarding assistance email
0.8064848158954419,High Risk,Assign dedicated support agent
0.8064815435872458,High Risk,Assign dedicated support agent
0.8064700958476816,High Risk,Send onboarding assistance email
0.806463479510809,High Risk,Assign dedicated support agent
0.8062928591312586,High Risk,Assign dedicated support agent
0.8059015234219253,High Risk,Assign dedicated support agent
0.8058683467870409,High Risk,Assign dedicated support agent
0.8051232088738352,High Risk,Assign dedicated support agent
0.8050283852841794,High Risk,Send onboarding assistance email
0.8047907618551129,High Risk,Assign dedicated support agent
0.8047863418385333,High Risk,Assign dedicated support agent
0.8047091165757644,High Risk,Assign dedicated support agent
0.8046386948856479,High Risk,Send onboarding assistance email
0.8046192954002527,High Risk,Assign dedicated support agent
0.8041249331997242,High Risk,Send onboarding assistance email
0.8034133018594615,High Risk,Assign dedicated support agent
0.803246201530986,High Risk,Assign dedicated support agent
0.8031372273941817,High Risk,Assign dedicated support agent
0.803074855676976,High Risk,Assign dedicated support agent
0.8027314547105636,High Risk,Assign dedicated support agent
0.8026195841368619,High Risk,Assign dedicated support agent
0.8026064344933892,High Risk,Assign dedicated support agent
0.8025935357748625,High Risk,Assign dedicated support agent
0.8023895181902704,High Risk,Assign dedicated support agent
0.8023215595937856,High Risk,Assign dedicated support agent
