churn_prob,risk_segment,recommended_action,Churn
0.21104020776638624,Low Risk,No action needed,0
0.5331714766323489,Medium Risk,Send re-engagement email,1
0.5791287719350237,Medium Risk,Send re-engagement email,0
0.02582329629556706,Low Risk,No action needed,0
0.216301062784087,Low Risk,No action needed,0
0.6969622291436885,Medium Risk,Send onboarding assistance email,0
0.4960304313779688,Medium Risk,Send re-engagement email,0
0.19006344277523698,Low Risk,No action needed,0
0.16966893165702943,Low Risk,No action needed,1
0.6905033464538949,Medium Risk,Send onboarding assistance email,1
0.9147295793112717,High Risk,Assign dedicated support agent,1
0.47355319218832004,Medium Risk,Send re-engagement email,0
0.20345424048160982,Low Risk,No action needed,0
0.9558460869357256,High Risk,Assign dedicated support agent,1
0.07071731488910943,Low Risk,No action needed,0
0.10095922114987076,Low Risk,No action needed,0
0.09359753407331059,Low Risk,No action needed,0
0.028579729058613657,Low Risk,No action needed,0
0.13073633485097966,Low Risk,No action needed,0
0.06439913032785415,Low Risk,No action needed,0
0.042670181410941345,Low Risk,No action needed,0
0.40599818035907737,Medium Risk,Send re-engagement email,0
0.7309489655415667,High Risk,Send onboarding assistance email,0
0.33037217864658486,Low Risk,No action needed,1
0.10310227341922719,Low Risk,No action needed,0
0.32487381377187985,Low Risk,No action needed,0
0.39110631336588225,Low Risk,No action needed,0
0.01104653127634487,Low Risk,No action needed,0
0.4055445854742434,Medium Risk,Send re-engagement email,0
0.05858858333828701,Low Risk,No action needed,0
0.20619745368953096,Low Risk,No action needed,0
0.3857157099289853,Low Risk,No action needed,0
0.36400395499368693,Low Risk,No action needed,0
0.025797459129383596,Low Risk,No action needed,0
0.09893095766734286,Low Risk,No action needed,0
0.11437108811106933,Low Risk,No action needed,0
0.030982671867991095,Low Risk,No action needed,0
0.43609307894265564,Medium Risk,Send re-engagement email,1
0.5165824202008285,Medium Risk,Send re-engagement email,1
0.43052652472268477,Medium Risk,Send re-engagement email,1
0.03245541134831564,Low Risk,No action needed,0
0.41720857104492987,Medium Risk,Send re-engagement email,0
0.03787132698336701,Low Risk,No action needed,0
0.3301722202212988,Low Risk,No action needed,0
0.45513001678402504,Medium Risk,Send re-engagement email,0
0.44517817840867485,Medium Risk,Send re-engagement email,0
0.19662628417439726,Low Risk,No action needed,0
0.8282227482246731,High Risk,Assign dedicated support agent,0
0.4616226846931106,Medium Risk,Send re-engagement email,0
0.21248116805215062,Low Risk,No action needed,0
0.42017577208527607,Medium Risk,Send re-engagement email,0
0.04222784098823444,Low Risk,No action needed,0
0.3462640756653165,Low Risk,No action needed,1
0.5936547699415909,Medium Risk,Send re-engagement email,0
0.6196915137687022,Medium Risk,Offer service bundle discount,0
0.36044406714397603,Low Risk,No action needed,0
0.08840662614354011,Low Risk,No action needed,0
0.5856400957361588,Medium Risk,Send re-engagement email,1
0.5535629695077305,Medium Risk,Send re-engagement email,1
0.1507154778813078,Low Risk,No action needed,0
0.0035752652837903708,Low Risk,No action needed,0
0.08100075300482239,Low Risk,No action needed,0
0.09737958987649754,Low Risk,No action needed,0
0.6150920308440723,Medium Risk,Offer service bundle discount,1
0.1802006746861717,Low Risk,No action needed,0
0.06292637425310922,Low Risk,No action needed,0
0.5692622989903235,Medium Risk,Send re-engagement email,1
0.8998564170802977,High Risk,Assign dedicated support agent,1
0.001822549464210622,Low Risk,No action needed,0
0.468926986334791,Medium Risk,Send re-engagement email,1
0.9161344375016647,High Risk,Assign dedicated support agent,1
0.3877350803324877,Low Risk,No action needed,0
0.20714820113866175,Low Risk,No action needed,0
0.8235008835075655,High Risk,Assign dedicated support agent,1
0.7901857053092215,High Risk,Send onboarding assistance email,1
0.16149998748951253,Low Risk,No action needed,0
0.8824550742268058,High Risk,Assign dedicated support agent,1
0.4733604711494425,Medium Risk,Send re-engagement email,0
0.7701557812856167,High Risk,Send onboarding assistance email,1
0.9103853160455038,High Risk,Assign dedicated support agent,1
0.013847912069611376,Low Risk,No action needed,0
0.1741299422390954,Low Risk,No action needed,0
0.2318715462617476,Low Risk,No action needed,1
0.7129434270246064,High Risk,Assign dedicated support agent,0
0.014215833291299156,Low Risk,No action needed,0
0.22866369611444892,Low Risk,No action needed,0
0.1093867330855177,Low Risk,No action needed,1
0.05760518468988289,Low Risk,No action needed,0
0.6833861878916286,Medium Risk,Send onboarding assistance email,1
0.4180717640423218,Medium Risk,Send re-engagement email,0
0.6556949710003573,Medium Risk,Send onboarding assistance email,0
0.03517458963658667,Low Risk,No action needed,0
0.031640979467266135,Low Risk,No action needed,0
0.8026064344933892,High Risk,Assign dedicated support agent,0
0.7501429865523958,High Risk,Send onboarding assistance email,1
0.36783036740002595,Low Risk,No action needed,0
0.6836520505515512,Medium Risk,Send onboarding assistance email,1
0.027343515497478134,Low Risk,No action needed,0
0.09807590200200571,Low Risk,No action needed,0
0.07416636986975027,Low Risk,No action needed,0
0.9306225894419176,High Risk,Assign dedicated support agent,1
0.1393004407402487,Low Risk,No action needed,0
0.5507505227121703,Medium Risk,Send re-engagement email,1
0.3324571560162888,Low Risk,No action needed,0
0.03285266440341762,Low Risk,No action needed,0
0.8448425657235354,High Risk,Send onboarding assistance email,1
0.7740390849665373,High Risk,Assign dedicated support agent,0
0.4429928967933754,Medium Risk,Send re-engagement email,0
0.9107470034220875,High Risk,Assign dedicated support agent,1
0.042729760033582594,Low Risk,No action needed,0
0.34639078080491154,Low Risk,No action needed,0
0.4836038656545189,Medium Risk,Send re-engagement email,0
0.8937427153615536,High Risk,Assign dedicated support agent,0
0.6434787693764195,Medium Risk,Send onboarding assistance email,0
0.050646207780229976,Low Risk,No action needed,0
0.8041249331997242,High Risk,Send onboarding assistance email,1
0.3496962849900692,Low Risk,No action needed,0
0.48142601961261255,Medium Risk,Send re-engagement email,0
0.511805009087747,Medium Risk,Send re-engagement email,0
0.19196927625570256,Low Risk,No action needed,0
0.0165121280630765,Low Risk,No action needed,0
0.872110643231555,High Risk,Assign dedicated support agent,1
0.023962029421769747,Low Risk,No action needed,0
0.636056847495457,Medium Risk,Send onboarding assistance email,0
0.01874090723395356,Low Risk,No action needed,0
0.8015892946006304,High Risk,Send onboarding assistance email,1
0.350856250216165,Low Risk,No action needed,0
0.07081757937637119,Low Risk,No action needed,0
0.1266356914533727,Low Risk,No action needed,0
0.634412557839582,Medium Risk,Offer service bundle discount,0
0.7321130742246439,High Risk,Assign dedicated support agent,0
0.20561610215887424,Low Risk,No action needed,0
0.5708731390161799,Medium Risk,Send re-engagement email,0
0.5089288501394073,Medium Risk,Send re-engagement email,1
0.026197126870215547,Low Risk,No action needed,0
0.3980043141189772,Low Risk,No action needed,0
0.5257847922235593,Medium Risk,Send re-engagement email,0
0.23799415570784035,Low Risk,No action needed,0
0.5433683852164457,Medium Risk,Send re-engagement email,1
0.36064359964947756,Low Risk,No action needed,0
0.03625581612785508,Low Risk,No action needed,0
0.45937280384204393,Medium Risk,Send re-engagement email,0
0.006357353134744651,Low Risk,No action needed,0
0.382954525500261,Low Risk,No action needed,0
0.026268970034868774,Low Risk,No action needed,0
0.6922829982754538,Medium Risk,Offer service bundle discount,0
0.32448961080144934,Low Risk,No action needed,0
0.2491303288484203,Low Risk,No action needed,0
0.10086728561401502,Low Risk,No action needed,0
0.00888461988357174,Low Risk,No action needed,0
0.9074526256755324,High Risk,Assign dedicated support agent,1
0.791859563040346,High Risk,Send onboarding assistance email,1
0.7841043104853168,High Risk,Assign dedicated support agent,1
0.19897130323905643,Low Risk,No action needed,0
0.0748079029532691,Low Risk,No action needed,0
0.8092146112821088,High Risk,Assign dedicated support agent,0
0.4881983976767239,Medium Risk,Send re-engagement email,1
0.08342214643574872,Low Risk,No action needed,0
0.5848428373957362,Medium Risk,Send re-engagement email,1
0.20031045811489306,Low Risk,No action needed,0
0.5819362041252688,Medium Risk,Send re-engagement email,0
0.06394396620842334,Low Risk,No action needed,0
0.5419022689689794,Medium Risk,Send re-engagement email,0
0.27018952382772005,Low Risk,No action needed,0
0.31217356039914124,Low Risk,No action needed,0
0.09313108993789171,Low Risk,No action needed,0
0.5362207712215326,Medium Risk,Send re-engagement email,0
0.01802882115795856,Low Risk,No action needed,0
0.06373807496072718,Low Risk,No action needed,0
0.681761920973952,Medium Risk,Send onboarding assistance email,0
0.8134373740858115,High Risk,Assign dedicated support agent,1
0.015169782584455473,Low Risk,No action needed,0
0.5484678457528739,Medium Risk,Send re-engagement email,0
0.05627304964045829,Low Risk,No action needed,0
0.042008003358903576,Low Risk,No action needed,0
0.7882814139361264,High Risk,Assign dedicated support agent,0
0.016723013401881322,Low Risk,No action needed,0
0.14669654927899686,Low Risk,No action needed,0
0.15814691110714751,Low Risk,No action needed,0
0.051141279317081546,Low Risk,No action needed,0
0.34685441015783913,Low Risk,No action needed,0
0.25262042782964267,Low Risk,No action needed,0
0.5918629284505189,Medium Risk,Send re-engagement email,0
0.8410699740652179,High Risk,Assign dedicated support agent,1
0.06415811053075608,Low Risk,No action needed,0
0.28860468642189674,Low Risk,No action needed,0
0.7009069666303637,High Risk,Assign dedicated support agent,1
0.06171607876141624,Low Risk,No action needed,0
0.5892016788491232,Medium Risk,Send re-engagement email,0
0.6294623460738407,Medium Risk,Offer service bundle discount,1
0.763140677916721,High Risk,Send onboarding assistance email,1
0.07795969337957842,Low Risk,No action needed,0
0.014869605942607602,Low Risk,No action needed,0
0.4631956339402356,Medium Risk,Send re-engagement email,0
0.5731455298174025,Medium Risk,Send re-engagement email,0
0.09970614457662362,Low Risk,No action needed,0
0.5266926248023036,Medium Risk,Send re-engagement email,0
0.17758321978384997,Low Risk,No action needed,0
0.1318572457588199,Low Risk,No action needed,0
0.8257590646161198,High Risk,Assign dedicated support agent,1
0.5845587501767046,Medium Risk,Send re-engagement email,1
0.8221674928580769,High Risk,Assign dedicated support agent,1
0.6359136135477961,Medium Risk,Offer service bundle discount,1
0.043236166360738265,Low Risk,No action needed,0
0.5889936880401662,Medium Risk,Send re-engagement email,0
0.890251676511746,High Risk,Assign dedicated support agent,1
0.3096792168114495,Low Risk,No action needed,0
0.7634999990756041,High Risk,Send onboarding assistance email,1
0.05700610313619369,Low Risk,No action needed,0
0.5080130734145193,Medium Risk,Send re-engagement email,0
0.19550180031991843,Low Risk,No action needed,0
0.6774594180839748,Medium Risk,Send onboarding assistance email,1
0.06439851659116701,Low Risk,No action needed,0
0.5373095152340305,Medium Risk,Send re-engagement email,1
0.03072232464596508,Low Risk,No action needed,0
0.12928830039670738,Low Risk,No action needed,0
0.2159863040255665,Low Risk,No action needed,0
0.023472338158745644,Low Risk,No action needed,0
0.012742882978964738,Low Risk,No action needed,0
0.2892256558752946,Low Risk,No action needed,0
0.09298042544986371,Low Risk,No action needed,0
0.06391533034243248,Low Risk,No action needed,0
0.4806080839953342,Medium Risk,Send re-engagement email,0
0.41731355619704585,Medium Risk,Send re-engagement email,0
0.276847853870706,Low Risk,No action needed,0
0.13732818503562436,Low Risk,No action needed,0
0.5682611893519036,Medium Risk,Send re-engagement email,0
0.6046566783309466,Medium Risk,Offer service bundle discount,1
0.17546448338845302,Low Risk,No action needed,0
0.8845818037425043,High Risk,Assign dedicated support agent,1
0.03507630942766538,Low Risk,No action needed,0
0.08783316817743313,Low Risk,No action needed,0
0.8665846474294631,High Risk,Assign dedicated support agent,1
0.1667728197163181,Low Risk,No action needed,0
0.3485706906002806,Low Risk,No action needed,0
0.29946765969494726,Low Risk,No action needed,0
0.7812338612241977,High Risk,Assign dedicated support agent,1
0.9500234846536797,High Risk,Send onboarding assistance email,1
0.6093902469946084,Medium Risk,Offer service bundle discount,1
0.3742568579729334,Low Risk,No action needed,1
0.03381378853864581,Low Risk,No action needed,0
0.20196667760196996,Low Risk,No action needed,0
0.2289687198441267,Low Risk,No action needed,0
0.6224809260307008,Medium Risk,Offer service bundle discount,0
0.8774710006877656,High Risk,Assign dedicated support agent,1
0.3178251347483004,Low Risk,No action needed,0
0.6921486698790492,Medium Risk,Offer service bundle discount,1
0.059277468628638134,Low Risk,No action needed,0
0.40796263948881645,Medium Risk,Send re-engagement email,0
0.08457663049989693,Low Risk,No action needed,0
0.4918233803784143,Medium Risk,Send re-engagement email,0
0.3449045623393171,Low Risk,No action needed,0
0.02188904068533891,Low Risk,No action needed,0
0.6595516814889464,Medium Risk,Offer service bundle discount,1
0.9278742629642828,High Risk,Assign dedicated support agent,1
0.2157687618526599,Low Risk,No action needed,0
0.48184252701999225,Medium Risk,Send re-engagement email,1
0.16940568899796035,Low Risk,No action needed,0
0.48617195229977894,Medium Risk,Send re-engagement email,1
0.03428590847266247,Low Risk,No action needed,0
0.20318442500999553,Low Risk,No action needed,0
0.6043825279460148,Medium Risk,Offer service bundle discount,0
0.8536558034851699,High Risk,Assign dedicated support agent,1
